order_id,customer_id,order date,Item_name,sales,quantity,discount,profit,"Current Month Sales
","
Previous Month Sales
","Sales Variance
",Growth %,month,Region
6894,U3201,18-09-2017,Pizza,20.32,4,0%,6.91,0,0,0.00,0%,Sep-2017,East
6897,U2542,18-09-2017,Shawarma,244.55,5,0%,114.94,0,0,0.00,0%,Sep-2017,East
6898,U8571,18-08-2017,Sushi,10.78,3,70%,-7.91,0,0,0.00,0%,Aug-2017,West
6900,U8716,24-05-2015,Shawarma,7.66,6,80%,-13.02,0,0,0.00,0%,May-2015,West
6905,U9834,02-09-2017,Fried Chicken,235.92,5,20%,-44.24,0,0,0.00,0%,Sep-2017,East
6908,U7217,27-09-2016,Pasta,1001.58,2,20%,125.2,0,0,0.00,0%,Sep-2016,Central
6910,U6113,13-09-2014,Koshary,2.5,3,70%,-2,0,0,0.00,0%,Sep-2014,Central
6911,U9690,29-07-2017,Sandwich,115.96,2,0%,25.51,0,0,0.00,0%,Jul-2017,South
6912,U4799,01-08-2017,Burger,186.54,3,0%,50.37,0,0,0.00,0%,Aug-2017,West
6916,U1209,22-12-2014,Sushi,17.9,6,80%,-31.33,0,0,0.00,0%,Dec-2014,West
6919,U7562,16-04-2016,Salad,28.8,3,0%,0.86,0,0,0.00,0%,Apr-2016,West
6922,U1177,04-04-2017,Sushi,16.98,1,0%,8.49,0,0,0.00,0%,Apr-2017,Central
6923,U3159,16-03-2015,Sushi,491.55,5,0%,240.86,0,0,0.00,0%,Mar-2015,Central
6925,U6781,30-11-2015,Sandwich,23.66,7,0%,10.88,0,0,0.00,0%,Nov-2015,Central
6926,U8384,30-11-2015,Salad,681.41,12,20%,42.59,0,0,0.00,0%,Nov-2015,West
6929,U1685,23-06-2016,Pasta,21.93,3,0%,10.31,0,0,0.00,0%,Jun-2016,East
6932,U6254,14-07-2014,Salad,13.49,1,40%,-2.25,0,0,0.00,0%,Jul-2014,East
6935,U1591,14-07-2014,Koshary,41.58,2,20%,4.68,0,0,0.00,0%,Jul-2014,East
6937,U1076,02-09-2016,Koshary,84.27,2,60%,-75.84,0,0,0.00,0%,Sep-2016,East
6938,U9802,15-06-2014,Pizza,36.54,2,20%,11.88,0,0,0.00,0%,Jun-2014,Central
6940,U6016,26-06-2017,Fried Chicken,102.37,2,20%,37.11,0,0,0.00,0%,Jun-2017,Central
6943,U5607,26-06-2017,Koshary,68.52,3,0%,31.52,0,0,0.00,0%,Jun-2017,Central
6944,U8876,25-07-2015,Salad,623.96,5,20%,39,0,0,0.00,0%,Jul-2015,Central
6946,U1109,30-09-2016,Pizza,523.92,5,20%,-26.2,0,0,0.00,0%,Sep-2016,West
6949,U8924,25-04-2015,Sandwich,128.06,3,30%,-23.78,0,0,0.00,0%,Apr-2015,West
6950,U9913,19-11-2017,Burger,58.41,7,20%,18.25,0,0,0.00,0%,Nov-2017,West
6951,U2458,19-11-2017,Fried Chicken,79.97,3,40%,-29.32,0,0,0.00,0%,Nov-2017,West
6954,U7909,02-10-2015,Sushi,53.57,4,20%,19.42,0,0,0.00,0%,Oct-2015,West
6955,U5577,02-10-2015,Sandwich,503.96,5,20%,50.4,0,0,0.00,0%,Oct-2015,West
6956,U4875,25-04-2015,Koshary,21.34,2,0%,9.82,0,0,0.00,0%,Apr-2015,West
6960,U6438,27-09-2015,Sandwich,146.82,3,0%,73.41,0,0,0.00,0%,Sep-2015,West
6961,U7548,27-09-2015,Koshary,12.96,2,0%,6.22,0,0,0.00,0%,Sep-2015,West
6962,U6845,10-11-2017,Sandwich,7.8,3,0%,2.11,0,0,0.00,0%,Nov-2017,East
6963,U9127,16-07-2016,Fried Chicken,10.2,5,0%,4.79,0,0,0.00,0%,Jul-2016,West
6966,U2778,16-07-2016,Pasta,75.98,2,0%,18.24,0,0,0.00,0%,Jul-2016,South
6968,U8964,16-07-2016,Burger,60.12,9,0%,28.86,0,0,0.00,0%,Jul-2016,South
6969,U5788,16-10-2015,Sandwich,824.97,3,0%,214.49,0,0,0.00,0%,Oct-2015,South
6973,U5377,19-09-2017,Sandwich,471.92,2,20%,29.5,0,0,0.00,0%,Sep-2017,South
6975,U9520,15-09-2017,Shawarma,31.74,2,20%,8.33,0,0,0.00,0%,Sep-2017,South
6976,U4839,28-06-2015,Shawarma,5.9,2,20%,1.99,0,0,0.00,0%,Jun-2015,South
6977,U9588,28-06-2015,Pizza,621.76,4,20%,46.63,0,0,0.00,0%,Jun-2015,South
6978,U2285,25-11-2016,Burger,59.98,2,0%,17.99,0,59.98,-59.98,-10000%,Nov-2016,South
6980,U9166,14-01-2017,Sushi,154.9,5,0%,69.71,0,0,0.00,0%,Jan-2017,East
6981,U4220,07-11-2014,Burger,5.92,4,0%,2.84,0,0,0.00,0%,Nov-2014,East
6982,U4779,07-11-2014,Sushi,30.18,3,0%,13.88,0,0,0.00,0%,Nov-2014,West
6984,U8624,01-09-2016,Sushi,8.78,1,0%,2.28,0,0,0.00,0%,Sep-2016,West
6987,U6478,01-09-2016,Pasta,11.96,2,0%,2.99,0,0,0.00,0%,Sep-2016,West
6990,U1976,11-12-2017,Sandwich,1.39,2,80%,-3.76,0,0,0.00,0%,Dec-2017,East
6994,U5641,08-11-2015,Burger,265.86,7,0%,79.76,0,0,0.00,0%,Nov-2015,Central
7001,U3669,26-05-2017,Fried Chicken,25.76,2,0%,0.77,0,0,0.00,0%,May-2017,Central
7002,U9782,30-03-2015,Koshary,366.74,4,30%,-110.02,0,0,0.00,0%,Mar-2015,East
7003,U5379,19-08-2014,Pasta,289.24,7,0%,26.03,0,0,0.00,0%,Aug-2014,East
7004,U6622,19-08-2014,Shawarma,69.46,2,20%,22.57,0,0,0.00,0%,Aug-2014,East
7005,U2091,23-12-2014,Koshary,5.18,1,20%,1.81,0,0,0.00,0%,Dec-2014,West
7006,U7691,01-11-2015,Koshary,205.16,2,10%,13.68,0,0,0.00,0%,Nov-2015,East
7007,U7921,15-12-2014,Fried Chicken,8.54,2,60%,-7.48,0,0,0.00,0%,Dec-2014,East
7009,U6216,21-08-2015,Shawarma,598.46,3,30%,-42.75,0,0,0.00,0%,Aug-2015,East
7010,U9276,21-08-2015,Salad,25.98,1,20%,-3.9,0,0,0.00,0%,Aug-2015,East
7012,U4698,23-05-2014,Pizza,5.04,2,0%,0.15,0,0,0.00,0%,May-2014,East
7015,U8808,11-03-2014,Sushi,146.76,3,0%,38.16,0,0,0.00,0%,Mar-2014,Central
7017,U4171,11-03-2014,Sushi,587.97,3,0%,164.63,0,0,0.00,0%,Mar-2014,Central
7018,U4350,11-03-2014,Sushi,14.94,3,0%,7.02,0,0,0.00,0%,Mar-2014,West
7020,U9967,23-08-2014,Pasta,15.55,3,20%,5.44,0,0,0.00,0%,Aug-2014,East
7021,U7896,23-08-2014,Burger,6.8,1,20%,0.51,0,0,0.00,0%,Aug-2014,East
7023,U9679,23-08-2014,Sushi,143.64,9,20%,10.77,0,0,0.00,0%,Aug-2014,East
7027,U4428,06-02-2017,Fried Chicken,46.24,4,20%,15.61,0,0,0.00,0%,Feb-2017,West
7029,U9665,20-12-2016,Shawarma,33.9,5,0%,15.59,33.9,0,33.90,0%,Dec-2016,South
7032,U5789,11-11-2016,Sushi,92.94,3,0%,25.09,0,92.94,-92.94,-10000%,Nov-2016,South
7033,U4387,11-11-2016,Burger,245.65,3,10%,8.19,0,245.65,-245.65,-10000%,Nov-2016,East
7034,U5242,11-11-2016,Sandwich,55.01,3,20%,17.19,0,55.01,-55.01,-10000%,Nov-2016,Central
7038,U4155,22-09-2017,Salad,12.96,2,0%,6.22,0,0,0.00,0%,Sep-2017,Central
7039,U1124,22-09-2017,Sandwich,17.94,3,0%,6.46,0,0,0.00,0%,Sep-2017,Central
7041,U3863,17-12-2017,Pizza,24.82,3,20%,8.38,0,0,0.00,0%,Dec-2017,Central
7044,U4323,18-07-2017,Pasta,198.74,4,30%,-14.2,0,0,0.00,0%,Jul-2017,West
7045,U2751,18-07-2017,Burger,9.18,2,20%,1.15,0,0,0.00,0%,Jul-2017,West
7046,U5904,03-11-2016,Pasta,9.25,2,20%,3.35,0,9.25,-9.25,-10000%,Nov-2016,West
7047,U7145,08-04-2014,Pizza,99.59,1,20%,2.49,0,0,0.00,0%,Apr-2014,East
7049,U5886,14-08-2016,Shawarma,15.55,3,20%,5.44,0,0,0.00,0%,Aug-2016,East
7052,U8058,11-12-2016,Pasta,23.32,2,0%,6.06,23.32,0,23.32,0%,Dec-2016,East
7054,U1937,11-12-2016,Sandwich,119.96,4,0%,25.19,119.96,0,119.96,0%,Dec-2016,South
7058,U5323,11-12-2016,Sandwich,892.14,7,20%,111.52,892.14,0,892.14,0%,Dec-2016,East
7059,U3959,11-12-2016,Burger,50.22,3,0%,2.01,50.22,0,50.22,0%,Dec-2016,South
7060,U5138,11-12-2016,Shawarma,83.42,2,0%,24.19,83.42,0,83.42,0%,Dec-2016,East
7063,U8383,29-12-2016,Burger,27.79,3,20%,10.42,27.79,0,27.79,0%,Dec-2016,West
7066,U1236,06-12-2014,Pizza,1261.33,7,0%,327.95,0,0,0.00,0%,Dec-2014,East
7071,U3538,05-09-2016,Pizza,9.25,2,20%,3.35,0,0,0.00,0%,Sep-2016,West
7074,U7793,23-07-2016,Burger,175.92,5,20%,15.39,0,0,0.00,0%,Jul-2016,West
7079,U7566,02-09-2016,Shawarma,309.46,9,20%,34.81,0,0,0.00,0%,Sep-2016,West
7080,U7814,02-09-2016,Pasta,19.46,4,20%,3.4,0,0,0.00,0%,Sep-2016,West
7083,U4088,02-09-2016,Pizza,17.22,5,70%,-12.63,0,0,0.00,0%,Sep-2016,West
7084,U8004,21-07-2017,Pizza,3.52,2,0%,1.69,0,0,0.00,0%,Jul-2017,West
7086,U5118,25-09-2017,Koshary,8.6,5,70%,-6.3,0,0,0.00,0%,Sep-2017,West
7087,U4716,25-09-2017,Burger,190.9,2,20%,-42.95,0,0,0.00,0%,Sep-2017,West
7088,U2838,03-08-2017,Sushi,99.87,3,0%,23.97,0,0,0.00,0%,Aug-2017,West
7092,U1634,09-01-2015,Sandwich,163.44,3,0%,45.76,0,0,0.00,0%,Jan-2015,West
7093,U1246,09-01-2015,Salad,42.76,2,0%,11.12,0,0,0.00,0%,Jan-2015,West
7094,U8088,09-01-2015,Fried Chicken,51.55,5,0%,24.23,0,0,0.00,0%,Jan-2015,West
7095,U8725,09-02-2015,Shawarma,479.95,6,20%,89.99,0,0,0.00,0%,Feb-2015,West
7101,U9909,23-11-2014,Shawarma,23.47,3,20%,8.8,0,0,0.00,0%,Nov-2014,Central
7104,U5434,04-09-2017,Sandwich,421.1,2,0%,105.28,0,0,0.00,0%,Sep-2017,East
7105,U4218,19-06-2017,Fried Chicken,760.12,6,30%,-43.44,0,0,0.00,0%,Jun-2017,Central
7106,U1584,19-06-2017,Pizza,38.78,3,20%,7.27,0,0,0.00,0%,Jun-2017,East
7107,U2891,19-06-2017,Koshary,122.33,9,20%,1.53,0,0,0.00,0%,Jun-2017,East
7108,U6092,19-04-2016,Pasta,25.98,2,0%,0.78,0,0,0.00,0%,Apr-2016,East
7109,U7785,19-04-2016,Sushi,3.28,2,0%,1.48,0,0,0.00,0%,Apr-2016,West
7113,U8135,19-04-2016,Koshary,54.9,5,0%,15.37,0,0,0.00,0%,Apr-2016,West
7115,U7968,05-05-2016,Pizza,1685.88,6,0%,320.32,0,0,0.00,0%,May-2016,West
7116,U2081,05-05-2016,Sushi,5.73,2,20%,2,0,0,0.00,0%,May-2016,West
7119,U4332,13-02-2017,Salad,17.94,3,0%,8.79,0,0,0.00,0%,Feb-2017,East
7126,U2040,27-09-2016,Sushi,17.94,3,0%,8.79,0,0,0.00,0%,Sep-2016,East
7127,U4497,27-09-2016,Sandwich,13.89,3,0%,4.58,0,0,0.00,0%,Sep-2016,Central
7128,U4620,14-11-2016,Shawarma,16.45,5,0%,7.57,0,16.45,-16.45,-10000%,Nov-2016,Central
7129,U7252,14-11-2016,Koshary,19.92,4,0%,6.57,0,19.92,-19.92,-10000%,Nov-2016,Central
7130,U7842,16-04-2016,Fried Chicken,35.17,4,20%,8.35,0,0,0.00,0%,Apr-2016,Central
7131,U9704,16-04-2016,Pizza,123.09,7,20%,40,0,0,0.00,0%,Apr-2016,East
7133,U2841,26-11-2017,Sandwich,1879.96,4,0%,545.19,0,0,0.00,0%,Nov-2017,South
7134,U6124,26-11-2017,Salad,27.46,2,0%,9.89,0,0,0.00,0%,Nov-2017,South
7135,U7010,26-11-2017,Pizza,89.98,2,0%,43.19,0,0,0.00,0%,Nov-2017,South
7138,U2590,20-11-2015,Salad,17.44,2,20%,1.31,0,0,0.00,0%,Nov-2015,South
7140,U5237,20-11-2015,Sandwich,290.35,3,20%,-36.29,0,0,0.00,0%,Nov-2015,South
7141,U1523,07-09-2017,Fried Chicken,113.52,4,0%,46.54,0,0,0.00,0%,Sep-2017,South
7142,U5916,07-09-2017,Shawarma,135.3,5,0%,37.88,0,0,0.00,0%,Sep-2017,South
7146,U3364,11-03-2017,Pizza,154.76,3,40%,-46.43,0,0,0.00,0%,Mar-2017,West
7147,U3278,11-03-2017,Sandwich,43.28,1,20%,3.25,0,0,0.00,0%,Mar-2017,West
7148,U8567,12-06-2016,Sushi,92.94,3,0%,41.82,0,0,0.00,0%,Jun-2016,Central
7149,U2148,12-06-2016,Sushi,52.56,3,0%,18.4,0,0,0.00,0%,Jun-2016,South
7152,U5059,22-12-2017,Sandwich,182.55,2,50%,-135.09,0,0,0.00,0%,Dec-2017,South
7155,U1327,25-12-2015,Shawarma,275.88,6,0%,46.9,0,0,0.00,0%,Dec-2015,South
7156,U7156,25-12-2015,Pizza,157.9,5,0%,74.21,0,0,0.00,0%,Dec-2015,South
7157,U5966,29-04-2017,Fried Chicken,4.91,1,0%,2.41,0,0,0.00,0%,Apr-2017,West
7159,U8759,28-03-2016,Pizza,5.98,1,0%,2.93,0,0,0.00,0%,Mar-2016,West
7160,U6494,13-05-2015,Fried Chicken,222.38,2,20%,16.68,0,0,0.00,0%,May-2015,West
7161,U1456,13-05-2015,Sushi,16,4,20%,5.6,0,0,0.00,0%,May-2015,West
7162,U2660,04-07-2014,Pasta,21.84,3,0%,10.92,0,0,0.00,0%,Jul-2014,West
7163,U3668,04-07-2014,Koshary,15.6,5,0%,7.64,0,0,0.00,0%,Jul-2014,West
7165,U6992,22-04-2014,Sushi,9.91,3,20%,3.35,0,0,0.00,0%,Apr-2014,West
7166,U2702,19-09-2016,Pasta,69.52,2,0%,17.38,0,0,0.00,0%,Sep-2016,East
7170,U4001,22-07-2014,Burger,170.35,3,20%,19.16,0,0,0.00,0%,Jul-2014,East
7171,U4052,08-10-2017,Salad,145.76,2,10%,3.24,0,0,0.00,0%,Oct-2017,West
7172,U1705,25-04-2017,Shawarma,107.97,3,0%,22.67,0,0,0.00,0%,Apr-2017,West
7174,U4349,26-03-2017,Sushi,2399.96,5,20%,569.99,0,0,0.00,0%,Mar-2017,West
7176,U1204,26-03-2017,Sushi,87.17,8,80%,-226.64,0,0,0.00,0%,Mar-2017,East
7177,U8515,26-03-2017,Shawarma,32.23,3,20%,2.42,0,0,0.00,0%,Mar-2017,East
7181,U8035,06-01-2014,Shawarma,12.78,3,0%,5.24,0,0,0.00,0%,Jan-2014,Central
7183,U6341,30-04-2017,Salad,23.24,5,20%,7.55,0,0,0.00,0%,Apr-2017,East
7185,U2942,17-08-2017,Salad,5.55,2,20%,-1.04,0,0,0.00,0%,Aug-2017,East
7186,U6351,17-08-2017,Koshary,8.02,3,20%,1,0,0,0.00,0%,Aug-2017,East
7187,U1014,17-08-2017,Koshary,74.59,4,30%,-2.13,0,0,0.00,0%,Aug-2017,East
7188,U8666,17-08-2017,Burger,16.78,2,60%,-22.24,0,0,0.00,0%,Aug-2017,South
7189,U7343,17-08-2017,Pasta,38.86,4,80%,-99.1,0,0,0.00,0%,Aug-2017,South
7190,U6291,12-11-2016,Shawarma,203.98,3,20%,25.5,0,203.98,-203.98,-10000%,Nov-2016,South
7191,U6730,12-11-2016,Fried Chicken,674.35,3,20%,-8.43,0,674.35,-674.35,-10000%,Nov-2016,South
7192,U6770,01-10-2016,Fried Chicken,5.39,4,70%,-4.49,0,0,0.00,0%,Oct-2016,South
7193,U8319,01-10-2016,Koshary,30.98,8,20%,5.03,0,0,0.00,0%,Oct-2016,West
7194,U4724,12-02-2016,Sushi,1350.12,6,0%,175.52,0,0,0.00,0%,Feb-2016,West
7195,U7348,12-02-2016,Koshary,15.92,4,0%,7.48,0,0,0.00,0%,Feb-2016,Central
7196,U7467,13-11-2016,Shawarma,19.54,2,0%,7.23,0,19.54,-19.54,-10000%,Nov-2016,Central
7197,U3719,26-04-2014,Sushi,21.4,5,0%,6.21,0,0,0.00,0%,Apr-2014,East
7199,U3773,11-08-2015,Shawarma,11.96,2,0%,3.11,0,0,0.00,0%,Aug-2015,East
7200,U3103,11-08-2015,Burger,138,2,0%,34.5,0,0,0.00,0%,Aug-2015,Central
7201,U5869,27-11-2016,Koshary,116.76,1,20%,14.6,0,116.76,-116.76,-10000%,Nov-2016,South
7202,U1068,27-11-2016,Sushi,331.02,7,45%,-114.35,0,331.02,-331.02,-10000%,Nov-2016,South
7203,U8291,28-10-2016,Fried Chicken,756.8,5,0%,75.68,0,0,0.00,0%,Oct-2016,South
7204,U9960,29-12-2014,Salad,8.74,3,60%,-4.8,0,0,0.00,0%,Dec-2014,South
7207,U9210,02-10-2017,Salad,369.16,11,20%,32.3,0,0,0.00,0%,Oct-2017,East
7209,U2569,11-09-2016,Sandwich,20.74,4,20%,7.26,0,0,0.00,0%,Sep-2016,Central
7212,U1091,02-06-2016,Pizza,51.65,12,20%,18.72,0,0,0.00,0%,Jun-2016,East
7213,U3589,02-06-2016,Burger,11.23,3,20%,3.93,0,0,0.00,0%,Jun-2016,East
7216,U9219,27-09-2015,Koshary,25.92,4,0%,12.44,0,0,0.00,0%,Sep-2015,East
7217,U2592,03-05-2015,Burger,8.82,3,0%,2.56,0,0,0.00,0%,May-2015,East
7219,U2482,03-05-2015,Pizza,339.96,4,0%,122.39,0,0,0.00,0%,May-2015,West
7224,U8246,14-07-2016,Sushi,110.38,3,20%,12.42,0,0,0.00,0%,Jul-2016,West
7227,U7550,24-02-2017,Sandwich,123.92,5,20%,38.73,0,0,0.00,0%,Feb-2017,West
7228,U4880,24-02-2017,Burger,1319.8,5,20%,214.47,0,0,0.00,0%,Feb-2017,West
7230,U6705,20-07-2014,Fried Chicken,22.83,3,0%,10.73,0,0,0.00,0%,Jul-2014,West
7231,U7293,13-03-2017,Sandwich,30.88,2,0%,15.44,0,0,0.00,0%,Mar-2017,South
7235,U2185,08-03-2016,Burger,12.96,2,0%,6.35,0,0,0.00,0%,Mar-2016,West
7237,U3958,07-12-2014,Burger,8.64,3,0%,2.42,0,0,0.00,0%,Dec-2014,West
7243,U9928,23-04-2017,Pasta,24.14,2,0%,7.97,0,0,0.00,0%,Apr-2017,West
7244,U7599,17-08-2017,Koshary,4416.17,9,30%,-630.88,0,0,0.00,0%,Aug-2017,East
7245,U9876,22-05-2017,Fried Chicken,49.56,7,0%,18.83,0,0,0.00,0%,May-2017,East
7250,U5905,04-06-2015,Pizza,119.98,2,0%,35.99,0,0,0.00,0%,Jun-2015,East
7252,U6385,27-08-2016,Pizza,9.22,4,20%,3.34,0,0,0.00,0%,Aug-2016,Central
7253,U1135,12-09-2016,Koshary,68.52,3,0%,31.52,0,0,0.00,0%,Sep-2016,West
7254,U6933,30-05-2016,Sushi,364.74,3,0%,109.42,0,0,0.00,0%,May-2016,West
7255,U6197,30-05-2016,Burger,47.4,5,0%,21.33,0,0,0.00,0%,May-2016,West
7258,U3760,30-05-2016,Burger,629.1,6,0%,301.97,0,0,0.00,0%,May-2016,West
7262,U6858,10-06-2017,Koshary,14.7,7,0%,4.12,0,0,0.00,0%,Jun-2017,West
7265,U5037,13-06-2017,Koshary,181.86,7,0%,50.92,0,0,0.00,0%,Jun-2017,West
7266,U7374,23-11-2014,Burger,155.37,2,30%,-35.51,0,0,0.00,0%,Nov-2014,East
7267,U9151,16-08-2017,Fried Chicken,13.43,3,70%,-11.19,0,0,0.00,0%,Aug-2017,Central
7269,U8388,14-01-2016,Salad,89.57,2,20%,32.47,0,0,0.00,0%,Jan-2016,West
7270,U8742,14-01-2016,Koshary,315.78,8,20%,31.58,0,0,0.00,0%,Jan-2016,East
7275,U4787,13-11-2015,Sushi,339.96,5,20%,42.5,0,0,0.00,0%,Nov-2015,West
7279,U1116,19-07-2016,Salad,389.97,3,0%,132.59,0,0,0.00,0%,Jul-2016,West
7281,U1871,21-02-2015,Shawarma,2541.98,2,0%,1270.99,0,0,0.00,0%,Feb-2015,West
7282,U7855,16-10-2017,Fried Chicken,599.99,5,70%,-479.99,0,0,0.00,0%,Oct-2017,Central
7285,U2557,09-09-2017,Salad,66.11,2,20%,-9.09,0,0,0.00,0%,Sep-2017,Central
7286,U8222,14-10-2017,Burger,46.36,4,0%,15.3,0,0,0.00,0%,Oct-2017,West
7288,U3793,20-06-2016,Shawarma,57.69,3,0%,23.65,0,0,0.00,0%,Jun-2016,West
7289,U8409,02-09-2014,Salad,559.71,3,40%,-121.27,0,0,0.00,0%,Sep-2014,West
7290,U7484,30-01-2016,Fried Chicken,305.01,9,0%,76.25,0,0,0.00,0%,Jan-2016,West
7291,U7769,30-01-2016,Koshary,50.78,2,20%,17.77,0,0,0.00,0%,Jan-2016,West
7294,U5621,23-01-2016,Salad,59.99,7,0%,21.6,0,0,0.00,0%,Jan-2016,South
7295,U5139,26-05-2015,Pasta,20.24,1,0%,7.89,0,0,0.00,0%,May-2015,South
7296,U7861,04-05-2014,Burger,37.84,2,20%,2.84,0,0,0.00,0%,May-2014,East
7298,U4364,10-02-2015,Koshary,77.24,5,20%,7.72,0,0,0.00,0%,Feb-2015,East
7299,U2716,18-11-2014,Sandwich,292.1,4,50%,-175.26,0,0,0.00,0%,Nov-2014,East
7300,U4781,18-11-2014,Koshary,8.54,2,60%,-7.48,0,0,0.00,0%,Nov-2014,East
7302,U2082,18-11-2014,Salad,2.89,3,80%,-4.92,0,0,0.00,0%,Nov-2014,South
7307,U4279,05-11-2016,Sushi,72,4,0%,12.96,0,72,-72.00,-10000%,Nov-2016,South
7308,U9694,05-11-2016,Shawarma,113.89,2,20%,9.97,0,113.89,-113.89,-10000%,Nov-2016,South
7309,U4933,05-11-2016,Shawarma,158.13,3,0%,77.48,0,158.13,-158.13,-10000%,Nov-2016,South
7311,U3654,10-08-2015,Shawarma,64.75,5,0%,29.14,0,0,0.00,0%,Aug-2015,West
7313,U9932,09-10-2015,Burger,11.21,2,70%,-8.6,0,0,0.00,0%,Oct-2015,South
7314,U9830,09-10-2015,Salad,37.38,8,20%,7.48,0,0,0.00,0%,Oct-2015,East
7320,U5027,26-11-2017,Pasta,979.95,5,0%,264.59,0,0,0.00,0%,Nov-2017,East
7322,U9553,03-09-2017,Shawarma,8.9,3,20%,3.34,0,0,0.00,0%,Sep-2017,East
7324,U2983,05-12-2017,Sushi,41.96,2,0%,10.91,0,0,0.00,0%,Dec-2017,Central
7327,U8701,10-11-2017,Burger,28.79,1,20%,10.08,0,0,0.00,0%,Nov-2017,Central
7333,U7070,26-10-2017,Burger,81.44,7,70%,-65.15,0,0,0.00,0%,Oct-2017,Central
7340,U1898,18-07-2015,Fried Chicken,5.76,2,0%,1.61,0,0,0.00,0%,Jul-2015,West
7342,U2638,26-07-2014,Burger,162.89,13,0%,76.56,0,0,0.00,0%,Jul-2014,West
7343,U6108,26-07-2014,Koshary,25.71,3,0%,9.26,0,0,0.00,0%,Jul-2014,South
7344,U2345,26-12-2014,Sandwich,191.88,6,0%,19.19,0,0,0.00,0%,Dec-2014,East
7347,U6433,11-12-2017,Pasta,13.58,1,20%,1.36,0,0,0.00,0%,Dec-2017,West
7350,U9793,21-10-2017,Pasta,38.82,6,0%,19.41,0,0,0.00,0%,Oct-2017,West
7356,U9143,31-12-2015,Shawarma,116.4,8,0%,52.38,0,0,0.00,0%,Dec-2015,West
7357,U3615,09-10-2016,Fried Chicken,1.41,1,20%,0.16,0,0,0.00,0%,Oct-2016,West
7361,U9184,12-04-2016,Sandwich,19.44,3,0%,9.33,0,0,0.00,0%,Apr-2016,West
7363,U8231,12-04-2016,Sushi,36.62,3,20%,13.73,0,0,0.00,0%,Apr-2016,Central
7366,U2135,28-11-2016,Sushi,6.89,2,70%,-5.05,0,6.89,-6.89,-10000%,Nov-2016,South
7367,U5214,28-11-2016,Salad,32.54,2,20%,-7.73,0,32.54,-32.54,-10000%,Nov-2016,South
7368,U7626,28-11-2016,Sandwich,347.8,7,30%,-24.84,0,347.8,-347.80,-10000%,Nov-2016,South
7376,U9562,13-08-2017,Pizza,36.02,3,20%,11.71,0,0,0.00,0%,Aug-2017,East
7377,U9840,02-11-2017,Sandwich,54.34,4,20%,5.43,0,0,0.00,0%,Nov-2017,South
7378,U8205,19-09-2014,Shawarma,92.52,6,0%,24.98,0,0,0.00,0%,Sep-2014,South
7379,U3016,31-05-2015,Fried Chicken,10.27,3,20%,1.16,0,0,0.00,0%,May-2015,West
7380,U6470,13-09-2016,Koshary,40.74,3,0%,0.41,0,0,0.00,0%,Sep-2016,West
7381,U8239,13-09-2016,Pasta,14.4,5,0%,7.06,0,0,0.00,0%,Sep-2016,West
7383,U3300,13-09-2016,Pasta,16.9,2,0%,5.07,0,0,0.00,0%,Sep-2016,South
7385,U8286,13-09-2016,Sushi,378,2,0%,136.08,0,0,0.00,0%,Sep-2016,South
7386,U4380,13-09-2016,Pizza,17.64,3,0%,8.64,0,0,0.00,0%,Sep-2016,West
7387,U3688,13-09-2016,Burger,373.08,6,0%,100.73,0,0,0.00,0%,Sep-2016,South
7388,U5052,13-09-2016,Pizza,1336.44,14,0%,387.57,0,0,0.00,0%,Sep-2016,Central
7390,U7096,29-11-2017,Pizza,390.37,2,20%,48.8,0,0,0.00,0%,Nov-2017,East
7392,U6524,04-12-2017,Salad,74.35,3,20%,23.24,0,0,0.00,0%,Dec-2017,East
7394,U9637,02-05-2017,Pasta,59.52,3,0%,15.48,0,0,0.00,0%,May-2017,East
7398,U9598,30-09-2014,Koshary,795.41,6,20%,59.66,0,0,0.00,0%,Sep-2014,East
7403,U7689,06-08-2017,Koshary,70.12,4,0%,21.04,0,0,0.00,0%,Aug-2017,East
7406,U2311,14-05-2015,Koshary,97.57,2,20%,-6.1,0,0,0.00,0%,May-2015,West
7407,U3611,14-05-2015,Sushi,722.35,3,20%,81.26,0,0,0.00,0%,May-2015,East
7409,U4640,30-05-2016,Shawarma,167.84,8,0%,11.75,0,0,0.00,0%,May-2016,East
7417,U7357,13-03-2016,Burger,539.91,3,40%,-116.98,0,0,0.00,0%,Mar-2016,East
7422,U7593,13-03-2016,Fried Chicken,126.08,2,20%,-28.37,0,0,0.00,0%,Mar-2016,East
7423,U2591,13-03-2016,Koshary,449.1,3,70%,-643.71,0,0,0.00,0%,Mar-2016,East
7426,U3211,25-06-2016,Burger,85.25,2,30%,-6.09,0,0,0.00,0%,Jun-2016,West
7428,U3345,17-03-2014,Pizza,11.43,3,0%,5.37,0,0,0.00,0%,Mar-2014,West
7430,U6767,17-03-2014,Sandwich,12.96,2,0%,6.35,0,0,0.00,0%,Mar-2014,West
7431,U1678,17-03-2014,Burger,16,4,0%,7.68,0,0,0.00,0%,Mar-2014,East
7433,U2122,09-08-2014,Koshary,4.46,3,20%,-0.95,0,0,0.00,0%,Aug-2014,West
7435,U2724,26-07-2015,Salad,9.14,3,20%,3.09,0,0,0.00,0%,Jul-2015,West
7438,U5397,15-02-2014,Shawarma,21.36,5,20%,7.21,0,0,0.00,0%,Feb-2014,West
